584,,0879579893,,,3lisdrumskeagh,,,,shercock,cavan,ireland
585,,0879630869,,,6 oliver plunkett terrace,,,,ballylanders,limerick,ireland
586,0749122836,0879805737,,,5 westhill,convent road,,,letterkenny,donegal,ireland
587,,0879951347,,,,178 woodlands,,,navan,meath,ireland
588,,0872237445,,,ballindrap,,,,bunbeg,donegal,ireland
589,,0872330185,,,calhame,,,,annagry,donegal,ireland
590,,0872330185,,,calhame,,,,annagry,donegal,ireland
591,,0872330185,,,calhame,,,,annagry,donegal,ireland
592,,0872359602,,,carnan house,castlemaine,ref: saoirse heffernan,,,kerry,ireland
593,,0872431076,lloydcat1@hotmail.com,,19 kilgobbin heights,stepaside,,,dublin,dublin,ireland
594,,0872435028,,,killowen,,,,,cork,ireland
595,,0872607693,,,27 ballybrit heights,,,,galway,,ireland
596,12868148,0872713887,,,kilnamona,meath road,,,bray,wicklow,ireland
597,12892212,0872725062,,,46a saint finstan's villas,dean's grange,,,blackrock,dublin,ireland
598,12892212,0872725062,,,46a saint finstan's villas,dean's grange,,,blackrock,dublin,ireland
599,12868743,0872750146,,,49 newcourt,,,,bray,wicklow,ireland
600,,0876143399,marc.egan@enablesupplies.com,,7 kilnagleary business park,,,,carrigaline,cork,ireland
601,,0876735172,,0876137280,carhuligane,,mullagh,,ennis,clare,ireland
602,,0876735172,,0876137280,carhuligane,,mullagh,,ennis,clare,ireland
603,,0877567906,,,23 ard croine,,,,dungloe,donegal,ireland
604,0877802019,0877755520,,,sycamore drive,,,,newcastlewest,limerick,ireland
605,,0878234376,,,hilton estate,model farm rd,,,bishopstown,cork,ireland
606,12819485,0879098808,,,blackthorn lodge,blackthorn close,,,newtownmountkennedy,wicklow,ireland
607,0749532658,0879263327,,,meenaniller,,,,derrybeg,donegal,ireland
608,0656832405,0879418574,,,gortnahaha,,,,kildysart,clare,ireland
609,91577997,0879850801,,,rossaveel,,,,galway,galway,ireland
610,91577997,0879850801,,,rossaveel,,,,galway,galway,ireland
611,12864560,,,,silver birch,211 killarney park,,,bray,wicklow,ireland
612,6252047,,,,bellavista,,,,ballinalard,tipperary,ireland
613,6252047,,,,bellaviste,,,,ballinalard,tipperary,ireland
614,6252047,,,,bellaviste,,,,ballinalard,tipperary,ireland
615,0749542189,,,,lower keadue,,,,burtonport,donegal,ireland
616,02584813,05267337,,,cooleprivane,ballyporeen,,,cahir,tipperary,ireland
617,4866387976,,,,drumod,bt94 5dg,,,lisbellaw,fermanagh,ireland
618,05250516,,,,,,,,killenaule,tipperary,ireland
619,9341564,,,,corofin,,,,tuam,galway,ireland
620,6965146,,,6965598,"17, dernish avenue",,,,foynes,limerick,ireland
621,659051335,,,,4 st. josephs terrace,,,,kilrush,clare,ireland
622,0214292717,,,,54 lake lawn well road,,,,douglas,cork,ireland
623,2750523,,,,4 new town,,,,bantry,cork,ireland
624,14523486,,,,9 bawnville drive,tallaght,dublin 24,,tallaght,dublin,ireland
625,18350700,,,,st martins dublin rd. ashbourne,ashbourne,,,,meath,ireland
626,0419828008,,,,,windchimes,,,laytown,meath,ireland
627,0419828008,,,,,windchimes,,,laytown,meath,ireland
628,0469053238,,,,"mitchelstown, bedroom",lobinstown,,,navan,meath,ireland
629,0469053238,,,,"mitchelstown, bathroom",lobinstown,,,navan,meath,ireland
630,0469282830,,,,52 newtown crescent,trim,,,trim,meath,ireland
631,0469282830,,,,52 newtown crescent,trim,,,trim,meath,ireland
632,0469435302,,,,cloney logan,,,,kildalkey,meath,ireland
633,05256769,,,,crosscannon,,,,killenaule,tipperary,ireland
634,0567762326,,,0567762399,2 st. catherine's,wetlands,,,kilkenny,kilkenny,ireland
635,61315864,,,,4 mount prospect,south circular road,,,limerick city,limerick,ireland
636,0749148988,,,,387 ard baithin,st. johnston,,,lifford,donegal,ireland
637,0749542202,,,,12 anchoill,,,,burtenport,donegal,ireland
638,0857109284,,,,,70 claremount est,,,navan,meath,ireland
639,0857109284,,,,,70 claremount est,,,navan,meath,ireland
640,0864048782,,,,13 high field,ballea rd,,,carrigaline,cork,ireland
641,12831387,,,,21 mount merrion ave.,,,,blackrock,dublin,ireland
642,12866963,,,,16 killian crescent,schools road,,,bray,wicklow,ireland
643,12984633,,,,20 pembroke cottage,dundrum,,,dublin 14,dublin,ireland
644,18166003,,,,"apartment 2, newlands court","kilmore road, artane",,,dublin 5,dublin,ireland
645,,,,,4 slievenmon view,kilsheelan,,,clonmel,tipperary,ireland
646,40235521,,,,3ballinapark,,,,avoca,wicklow,ireland
647,,,,,28 paladius way,,,,donard,wicklow,ireland
648,429665126,,,,fartha,tierworker,between moynalty and kingscourt,,kells,meath,ireland
649,469022757,,,,liscarton,kells road,,,navan,meath,ireland
650,469025914,,,,clonarden,garlow cross,,,navan,meath,ireland
651,469025932,,,,20 kilcarty road,kilmessen,,,navan,meath,ireland
652,469052185,,,,14 eden wood,kilmainham wood,,,kells,meath,ireland
653,,,,,8 fair green hill,,,,letterkenny,donegal,ireland
654,,,,,house 7,hollyhill,,,cork,cork,ireland
655,4838339261,,,,172 churchhill pk,bt62 1eu,,,portadown,down,ireland
656,,,,,,,,,dublin 16,dublin,ireland
657,498541643,,,,crossdrumtower,,,,oldcastle,meath,ireland
658,50426229,,,,27 ceol na mara,lower main street,,,rush,dublin,ireland
659,50443391,,,,galbertstown,,,,thurles,tipperary,ireland
660,656832292,,,,ennis road,,,,kildysert,clare,ireland
661,656832292,,,,ennis road,,,,kildysert,clare,ireland
662,667141894,,,,chestnut house,camp,,,castleisland,kerry,ireland
663,,,,,5 bruce terrace,,,,bray,wicklow,ireland
664,,,,,"tarker house, lehenaghmore",,,,pouladuff,cork,ireland
665,2646264,,,,money grave,,,,coppeen,cork,ireland
666,,,,,16 aherlow court,,,,tipp town,tipperary,ireland
667,,,,,2 fethard st.,,,,mullinahone,tipperary,ireland
668,05262502,,,,hymanstown,,,,new inn,tipperary,ireland
669,2646264,,,,money grave,,,,coppeen,cork,ireland
670,,,,,36 rosanore,,,,ennnis,clare,ireland
671,5223923,,,,giants grave,,,,clonmel,tipperary,ireland
672,05277423,,,,shanbally duff,,,,cashel,tipperary,ireland
673,,,,,thomastown,,,,bansha,clare,ireland
674,,,,,26 cooleen close,congress villas,,,dungarvan,waterford,ireland
675,61225637,,,,gairdin samh,church road,,,raheen,limerick,ireland
676,,4574010,,,59 leyland grove,clondalkin,,,dublin 22,,ireland
677,6398217,,,,"woodview,",fairyfield,,,kilmallock,limerick,ireland
678,61417471,,,,35 flood st,,,,limerick city,limerick,ireland
679,0625283,05277423,,,20 lacey villas,,,,tipp town,tipperary,ireland
680,012854501,,,,hobbit cottage,sorrento road,,,dalkey,dublin,ireland
681,06972549,,,,ballinaka,feohunall,,,newcastle road,limerick,ireland
682,,,,,3 castlerock,tulla road,,,ennis,clare,ireland
683,749520564,,,,ardloiscoin,leabgarrow,,,arranmore,donegal,ireland
684,6437380,,,,34 the demesne,ross road,,,killarney,kerry,ireland
685,40468778,,,,19 avonbeg drive,harbour view,,,wicklow town,wicklow,ireland
686,14531833,,,,73 rathdrum road,crumlin,,,dublin 12,dublin,ireland
687,12691978,,,,no 2 durham road,,,,sandymount,dublin,ireland
688,12850959,,,,4 gosworth park,sandycove,,,dublin,dublin,ireland
689,12854409,,,,77 pearse gardens,,,,sallynoggin,dublin,ireland
690,12858257,,,,2 knocknalree grove,dalkey,,,dun laoghaire,dublin,ireland
691,12982139,,,,39 landscape park,churchtown,,,dublin 14,dublin,ireland
692,12982499,,,,,headford grove,,,churchtown,dublin,ireland
693,14553453,,,,247 mourne road,,,,dublin 12,dublin,ireland
694,14561224,,,,104 bunting road,walkinstown,,,dublin 12,dublin,ireland
695,14562114,,,,99 muckross avenue,perrystown,,,dublin 12,dublin,ireland
696,14976217,,,,59 ashfield road,ranelagh,,,dublin 6,dublin,ireland
697,16183119,,,,86 sandymount avenue,,,,dublin 4,dublin,ireland
698,18027131,,,,,tankerstown,,,rathooth,meath,ireland
699,18411802,,,,18 bridge st,,,,ballbriggin,dublin,ireland
700,14562114,,,,99 muckross avenue,perrystown,,,dublin 12,dublin,ireland
701,16302414,,,,don toolan,"apt 6, the pump house dev","londonbridge road, ringsend",,dublin 4,dublin,ireland
702,18259900,,,,7 church view,,,,batterstown,meath,ireland
703,0214293696,,,,38 woodville road,beaumont,,,cork,cork,ireland
704,2145107700,,,,coolagarranroe,burncourt,,,cahir,tipperary,ireland
705,2333343,,,,,ring,,,clonakilty,cork,ireland
706,2533294,,,,corrin view,,,,macroom,cork,ireland
707,2539341,,,,woodville house,ballyhooly,,,,cork,ireland
708,2893323677,,,,37 hawthorne way,,,,ballyclaire,antrim,ireland
709,40233030,,,,kilahurler,tom curran 0872562714,,,arklow,wicklow,ireland
710,0416854169,,,,,new stone,,,drumconrath,meath,ireland
711,0419833657,,,,69 rosevale,beamore,,,drogheda,louth,ireland
712,0419880899,,,,30 high meadows,,,,duleek,meath,ireland
713,0469021343,,,,51 brews hill,,,,navan,meath,ireland
714,4754222,,,,coramegan,,,,newbliss,monaghan,ireland
715,5241440,,,,cloughabreeda,,,,cahir,tipperary,ireland
716,5252346,,,,ballyluskey,,,,drangan,tipperary,ireland
717,0539235259,,,,ballinstraw,glenbrien,,,enniscorthy,wexford,ireland
718,0567764735,,,,61 lord edward st.,,,,kilkenny,kilkenny,ireland
719,0567768947,,,,castlecolumb,,,,knocktopher,kilkenny,ireland
720,0579331675,,,,13 railway view,,,,clara,offaly,ireland
721,0599142370,,,,old derrig,killeshin road,,,carlow,wicklow,ireland
722,61384437,,,,,,,,kilteely village,limerick,ireland
723,61413491,,,,21 maigue way,john carew park,,,limerick,limerick,ireland
724,6261413,,,,rosegreen,,,,cashel,tipperary,ireland
725,6384126,,,,ahawick,feomanagh,,,newcastle west,limerick,ireland
726,0669151444,,,,beenbawn,,,,dingle,kerry,ireland
727,6968547,,,,,valleyview,ballyelan,,ballingarry,limerick,ireland
728,0749723131,,,,56 fernhill,glencar,,,letterkenny,donegal,ireland
729,0749168052,,,,25 glendale drive,,,,letterkenny,donegal,ireland
730,0749361413,,,,18 castle park,,,,buncrana,donegal,ireland
731,0749545275,,pmchugh.mchugh@gmail.com,,drumbohill,,,,portnoo,donegal,ireland
732,0749551143,,,,stranoughter,kilraine,,,glenties,donegal,ireland
733,0749168052,,,,,25 glendale drive,,,letterkenny,donegal,ireland
734,0749522908,,,,cracknageragh,,,,dungloe,donegal,ireland
735,0866037398,,,,clondalkin,,,,clondalkin,dublin,ireland
736,0860632813,,,,ballintopher,,,,killenaule,tipperary,ireland
737,0863203490,,,,6 reask green,,,,navan,meath,ireland
738,0868324700,,,,garryhankard house,,,,upton,cork,ireland
739,0872549722,,,,2 turvey avenue cottages,donabaate,,,dublin,dublin,ireland
740,0872657844,,,,monnacappa,blarney,,,cork,cork,ireland
741,0876680662,,,,churchtown,,,,carrick-on-suir,tipperary,ireland
742,0879439436,,,,reaffa,,,,lissycasey,clare,ireland
743,0906625852,,,,,derrane resource centre,,,derrane,roscommon,ireland
744,,,,,,district hospital,,,wicklow town,wicklow,ireland
745,,,,,22 mayview park,,(near gorey),,oulart,wexford,ireland
746,,,,,sarsfieldstown,,,,julianstown,meath,ireland
747,,,,,,31 ard na graine,,,bray,wicklow,ireland
748,4544308,,,,17 curraheen drive,bishopstown,,,cork,,ireland
,,,,,9 park lands rise,,,,maynooth,kildare,ireland
